Time,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9,Day10,Day11,Day12,Day13,Day14,Day15,Day16,Day17,Day18,Day19,Day20,Day21,Day22,Day23,Day24,Day25,Day26,Day27,Day28,Day29,Day30,Day31
2024-04-26 16:00:00,3934.4073,3375.8629,1451.2239,2445.7266,3570.9393,3303.5226,2755.9716,2672.8272,2367.7882,1957.3817,2935.6058,4439.1098,2899.6311,2753.7076,4602.7998,4404.7988,2629.4229,3137.1456,2522.4009,3504.0487,2981.4386,2595.55,2693.3503,2898.8317,1709.8286,2407.3617,2071.7014,1719.741,2479.3965,2123.8767,2036.0335
2024-04-26 16:15:00,3620.2871,3350.2142,1458.3217,2325.647,3290.2009,3276.9,2463.7314,2580.727,2464.5139,2129.2183,2936.5775,4511.1289,2781.4126,2496.3335,4472.596,4166.4037,2704.024,2973.3007,2360.8635,3634.6478,2734.2078,2677.6391,2777.0789,2780.2555,1722.5687,2649.2446,2067.8954,1664.397,2786.3192,2047.5666,1962.8512
2024-04-26 16:30:00,3726.1234,3312.2445,1356.3417,3718.8792,3364.9886,2936.1043,2495.141,2457.6889,2102.2389,2010.3572,2926.6253,4415.3838,2857.3415,2522.5681,4538.4527,4171.2592,2425.4787,3285.7307,2490.7775,3480.7621,2647.4356,2490.1554,2562.0801,2411.6182,1722.8868,2630.2804,1931.2532,1662.285,2803.8033,2093.3299,2051.6374
2024-04-26 16:45:00,3350.7138,3376.6262,1400.2496,3703.9117,3362.4729,2914.7384,2710.3898,2278.2419,2228.0188,2134.8123,2840.4935,4375.7024,2789.3699,2825.1434,4177.125,4166.83,2643.6007,3517.2109,2390.3164,3473.6735,3006.5688,2531.5766,2503.2309,2319.0527,1893.7089,2564.8013,1910.9914,1457.65,3044.8869,2066.1785,1955.4286
2024-04-26 17:00:00,3255.4174,3320.8506,1336.6784,3569.237,3364.6446,3157.829,2606.9809,2282.8632,2397.0561,1917.1472,2622.3649,4271.6071,2326.2524,2465.9783,3674.055,3840.9034,2420.3401,3113.0252,2472.6456,3411.9052,2762.7481,2586.4828,2381.9373,2319.579,1807.0232,2712.5127,1758.0273,1376.492,3652.217,2119.1066,1936.7269
2024-04-26 17:15:00,3387.8074,3316.6204,1404.0452,3431.7881,3270.1176,3166.8132,2289.6826,2232.7854,2358.1525,1766.0303,2667.7192,4023.272,2225.0151,2512.6789,3756.5077,3556.8734,2013.779,3350.3179,2326.8954,3505.2883,2691.4333,2616.2728,2309.121,3356.3221,1925.0091,2611.3608,1737.8872,1663.4217,3492.8828,1863.2464,1951.9796
2024-04-26 17:30:00,3307.1653,3123.2695,1463.7874,3523.3833,3288.4867,3208.0804,2446.6253,2294.1074,2403.6428,1921.6386,2596.0987,4489.1287,2085.1008,2564.5593,3898.8934,3461.7558,1913.6997,3288.3228,2312.2998,3802.8347,2450.7625,2496.9961,2076.8309,3594.8118,1635.1385,2484.2644,1691.9874,1505.0367,3800.6004,1965.7973,1895.9847
2024-04-26 17:45:00,3348.335,2972.5067,1456.0251,3684.238,3300.7267,3362.1097,2348.7124,2011.3286,2329.3081,1849.0279,2069.6715,4457.671,1954.663,2618.7302,3923.318,3688.0197,1724.306,3296.7117,2441.6233,4014.502,2396.6941,2379.2914,2096.745,3516.6736,1775.0541,2461.2513,1806.4841,1702.7517,3750.4984,1904.3535,1860.9521
2024-04-26 18:00:00,3488.5036,3048.2837,1478.2974,3703.0531,3248.9096,3437.6228,2322.0818,2053.7612,2209.9546,1879.6743,1998.8741,4528.299,2089.8457,2487.5058,3722.6903,3387.7665,1731.0701,3230.9071,2278.8374,3989.1336,2537.199,2256.183,2236.6061,3597.7076,1653.9332,2356.792,1813.9723,1592.2369,3618.7514,1901.6696,1734.8104
2024-04-26 18:15:00,3620.8773,3177.2604,1473.2514,3787.3677,3378.0975,3318.0297,2409.3155,1949.6802,2297.7433,1894.0903,1950.1511,4316.5675,2387.9081,2443.3018,3945.6817,3335.1489,1625.2593,3260.9083,2324.5126,3573.5145,2369.3664,2151.5701,2411.9439,2995.3128,1719.1778,2333.3691,1915.2012,1637.8718,3705.2213,1900.2154,1883.0365
2024-04-26 18:30:00,3306.0456,3255.95,1508.5403,3755.3656,3340.9553,3437.1348,2305.4942,1836.8023,2101.397,1975.6491,1920.8466,4244.037,2083.3133,2537.796,3933.205,3407.5792,1259.2531,3106.0268,2443.0416,3481.9023,2041.7265,2115.7012,2244.1017,2835.7351,1916.8975,2476.9451,1919.526,1726.7625,3388.599,1953.8864,1929.1681
2024-04-26 18:45:00,3021.5756,3351.3454,1537.0978,3848.4955,3267.3009,3108.8571,2458.98,2063.9529,1944.5938,2073.5625,2005.576,4341.5844,2047.3613,2655.6898,3946.3843,3231.4943,1304.3902,3184.0462,2568.4264,3574.4228,2021.4659,2025.6303,2477.3344,2756.8824,1880.6342,2621.8246,2018.5787,1720.9504,3354.873,1851.7237,1816.0074
2024-04-26 19:00:00,3036.2032,3011.3934,1497.8816,4003.4483,3247.7394,3153.2022,2450.1103,2078.7254,2089.507,2174.8857,1856.0807,4193.0405,2019.6822,2523.0161,3691.1517,3376.585,1522.6613,2907.6519,2695.3218,3587.1461,2060.68,2265.3465,2438.9621,2738.1335,1754.4528,2988.0424,1877.911,1842.5889,3322.0263,1905.2872,1705.2963
2024-04-26 19:15:00,3053.2536,2896.0569,1620.6034,3910.5827,3118.8575,3198.7431,2438.4203,2078.941,1998.2118,1715.0287,2636.19,3968.9057,2040.0346,2582.0756,3530.0649,3268.8222,1501.9898,2904.8085,2777.1099,3499.6482,1991.1479,2520.8506,2564.1187,2780.84,1817.9402,2685.0353,2168.6434,1893.9477,3051.5129,2094.1903,1708.1566
2024-04-26 19:30:00,2928.3406,2964.9544,1368.3619,3796.6638,3033.9862,3490.2963,2686.323,2273.7121,2018.7474,1743.474,2744.4045,3990.0956,2052.9288,2351.0385,3615.133,3193.7694,1628.9761,2877.3224,2667.3788,3541.921,2012.8539,2543.8972,2412.7522,2715.3489,1731.9802,2670.4771,1975.4069,1979.373,3151.852,2111.7596,1704.9676
2024-04-26 19:45:00,3007.3997,3037.1891,1823.3044,3637.4788,3095.4662,3406.0099,2664.0869,2284.669,1933.0771,1989.4477,2684.3598,2161.995,2003.578,2414.4101,3755.8205,3222.5501,1651.7827,3155.359,2952.1729,3653.8659,2049.1148,2796.033,2341.9383,3096.137,1983.9571,2580.3731,2114.602,1952.1787,3240.5635,2108.9799,1775.2087
2024-04-26 20:00:00,3073.8509,3143.5941,1719.9868,3583.0736,3035.8179,3381.1578,2806.9253,2548.9879,1721.3609,2013.3302,2909.9537,1957.842,2110.6086,2502.0427,3721.5322,3225.8,1760.875,3100.4991,2785.8665,3657.3618,2094.1725,2527.5661,2245.4397,3026.4847,2177.8942,2696.7903,2014.2611,2454.7094,3291.6271,2252.3812,1656.0735
2024-04-26 20:15:00,2971.8513,3445.2741,2057.9667,3847.0734,2905.0133,2912.9428,2140.1376,2632.459,1754.7826,1996.0589,2976.8239,2003.4863,2297.7829,2688.289,3945.9978,3358.358,1857.7274,3370.0395,2925.5788,3703.4294,1986.8768,2624.272,2202.9956,3079.7529,2455.4387,2739.3843,1997.42,2530.7129,3292.7247,2224.2003,1653.4636
2024-04-26 20:30:00,2963.5167,3102.2886,1753.1739,3535.3641,3179.631,3079.5972,1925.3716,2524.7176,1678.3497,2190.9208,3033.0715,2306.6805,2255.525,2667.2233,3719.9525,3253.6767,1903.1753,3337.8958,2576.6551,3842.6257,1990.2342,2624.2651,1999.9004,3374.0243,2138.149,2514.8036,2106.1518,2510.6054,3151.3995,2054.9502,1729.645
2024-04-26 20:45:00,3009.9302,3148.9148,1935.7414,3741.6275,3059.7543,3071.9555,1963.9426,3001.8309,1721.8147,2321.7978,3055.3512,2459.6134,2311.0159,2756.7293,3871.7495,3261.1193,1831.9229,2943.2083,2654.1704,3614.7045,2067.0359,2534.6088,2185.2059,3401.1849,2224.8041,2567.2187,2236.0854,2567.6936,3075.0003,2078.3425,1759.6677
2024-04-26 21:00:00,2940.1775,3340.3357,1999.0023,3925.2223,3227.1031,3116.7169,1852.385,2885.2603,1865.0378,2206.4224,3090.883,2818.6235,2452.4881,2694.9608,3433.0659,3382.145,1869.4709,2961.6886,2538.6284,3726.9725,2137.4197,2558.6147,2183.4524,3331.5078,2091.4641,2410.5702,2227.8727,2551.2049,2989.3572,1997.932,1651.3301
2024-04-26 21:15:00,2844.2471,3465.0242,2015.1959,3857.5767,3144.7515,3139.7255,2323.9357,2911.3089,1813.1043,2170.6843,2861.873,2846.7155,2571.5164,2745.2469,3583.6401,3489.6221,1963.0024,2968.0577,2638.1208,3736.8411,2160.2495,2355.9475,2223.6875,3351.1376,2058.4589,2447.1175,2317.7609,2543.0726,2996.1965,2009.3106,1753.7658
2024-04-26 21:30:00,2870.02,3860.1716,2234.8469,3866.5389,3238.8727,2971.1416,2126.9229,2737.7932,1897.7832,2417.141,2888.9009,2969.5583,2917.1377,2666.0524,3658.5723,3714.7907,1807.2208,2958.5379,2659.5644,3794.2568,2222.2156,2385.0517,2314.7302,3370.3855,2181.3283,2359.4334,2427.0678,2540.5895,2861.5336,2005.9154,1765.6829
2024-04-26 21:45:00,2986.597,4120.5482,2144.4467,3727.8473,3440.7739,3063.6468,2348.2643,2591.7616,1806.0136,2073.5182,2969.8938,3114.0844,2980.556,2344.3931,2373.2651,4044.4303,1687.0891,3133.6672,2604.5901,4045.3528,2323.0003,2543.0618,1998.752,3189.9073,2140.7875,2635.1527,2519.8092,2470.486,2846.4293,1983.1694,1786.6372
2024-04-26 22:00:00,2844.8962,4132.2283,2349.2774,3816.8776,3238.269,2899.8748,2021.1598,2656.5338,1670.1584,2129.1822,3205.1729,3025.0047,3146.1173,2551.4666,2420.476,3679.6452,1732.5849,3230.4487,2534.3473,3766.9435,2207.4191,2705.2266,1968.0265,3109.0565,2193.1426,2589.0153,2665.1056,2368.7191,2910.7954,2009.4986,1751.098
2024-04-26 22:15:00,3248.3793,4095.8895,2247.8549,3676.4408,3110.2217,3096.824,2016.7524,2969.1191,1847.0244,2080.3852,3070.3466,2934.2759,2770.488,2466.9221,2451.9816,3779.0102,1812.7316,3416.3855,2777.4168,3705.2404,2285.5712,2539.5316,2105.3976,3275.1917,2057.1755,2810.0192,2701.9058,2316.8818,2949.6094,1880.7087,1723.8065
2024-04-26 22:30:00,3282.2169,4136.4978,2339.1354,3624.0399,3269.1418,2978.1283,2151.7843,2954.3091,1828.9214,1899.5303,3494.1518,2892.3566,2971.0626,2496.1356,2530.1442,3679.9799,1970.1207,3455.9903,2820.2588,3713.9706,2225.3536,2596.7748,2044.1278,3333.4495,2184.3314,2822.8375,2678.716,2328.7174,3026.866,1934.2704,1914.5713
2024-04-26 22:45:00,3495.3778,3854.592,2259.5642,3727.072,3302.9239,3130.2199,2066.6611,3157.2662,1847.7818,1697.502,2704.9155,2833.268,3175.048,2400.3315,2504.6981,3777.0654,2007.355,3737.158,3118.9399,3734.6739,1785.5263,2628.096,2159.0533,3210.2741,2182.8955,2843.207,3016.3246,2458.5372,2769.0544,1892.0128,1793.8937
2024-04-26 23:00:00,3632.6439,3793.002,2656.1376,3662.3472,3433.4132,3228.2374,2128.6127,2835.4914,1917.1836,1878.2782,2731.3977,2914.2286,2952.7139,2246.3919,2659.1385,3399.2967,1932.7802,3795.9368,3247.6485,3673.1391,1881.5574,2837.6525,2114.1086,3454.9616,2186.1627,2864.9247,2662.1583,2323.4237,2605.2643,1994.4083,1719.319
2024-04-26 23:15:00,3821.88,3865.9175,2834.1244,3772.08,3408.2414,3289.9587,2239.3618,2787.7622,1984.0941,1955.6497,2708.493,2726.0516,2861.4979,2292.9861,2680.0102,3304.4669,2052.4851,3898.4543,3421.3056,3838.775,2225.369,2724.8711,2278.4332,3533.3231,2004.9028,2697.1319,3731.5523,2444.9795,2867.5267,2028.4325,1807.9771
2024-04-26 23:30:00,3882.3963,3906.7767,2780.3078,3745.3125,2937.9703,3307.1314,2665.018,2715.7599,2033.8712,2015.3362,2657.0405,2743.4163,2906.441,2213.8632,2844.7914,3122.5455,1985.3436,3877.846,3401.6949,3704.6128,1827.537,2651.7234,2084.4239,3667.9231,2207.8061,2695.4277,3697.1939,2229.1335,2598.5114,2076.1803,1824.3214
2024-04-26 23:45:00,4049.1437,4082.0489,2768.6916,3596.5973,2952.7478,3245.8486,2798.2271,2788.5879,1655.5335,2017.7038,2715.1391,2972.0913,2719.2711,2188.7887,3083.5267,3025.6269,2052.6961,3483.027,3487.249,3636.3297,1951.0674,2733.5896,2224.5293,3584.9647,2149.6225,2473.5647,3489.1526,2179.6899,2421.8092,2013.1052,1719.1327

